inchi_key	moa	gene_symbol	entrez_gene_id	tax_id	tax_name
ZVPDNRVYHLRXLX-UHFFFAOYSA-N	Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;"Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors"	ABL1	25	9606	Homo sapiens
ZVPDNRVYHLRXLX-UHFFFAOYSA-N	Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;"Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors"	FYN	2534	9606	Homo sapiens
ZVPDNRVYHLRXLX-UHFFFAOYSA-N	Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;"Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors"	HCK	3055	9606	Homo sapiens
ZVPDNRVYHLRXLX-UHFFFAOYSA-N	Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;"Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors"	SRC	6714	9606	Homo sapiens
ZVPDNRVYHLRXLX-UHFFFAOYSA-N	Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;"Apoptosis Inducers;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors"	ABL2	27	9606	Homo sapiens
WEVYNIUIFUYDGI-UHFFFAOYSA-N	Bcr-Abl Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;"Bcr-Abl Kinase Inhibitors;Inhibitors of Signal Transduction Pathways"	ABL1	25	9606	Homo sapiens
WEVYNIUIFUYDGI-UHFFFAOYSA-N	Bcr-Abl Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;"Bcr-Abl Kinase Inhibitors;Inhibitors of Signal Transduction Pathways"	ABL2	27	9606	Homo sapiens
HUJRVZPZMDVSSK-VJBMBRPKSA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACB	32	9606	Homo sapiens
IDWSNQSNHQTUQD-TZBSWOFLSA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACA	31	9606	Homo sapiens
IDWSNQSNHQTUQD-TZBSWOFLSA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACB	32	9606	Homo sapiens
JPSGQGNOUABQDF-PRVBGKCFSA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACB	32	9606	Homo sapiens
TXUIRLUAKARNPD-XMMPIXPASA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACA	31	9606	Homo sapiens
TXUIRLUAKARNPD-XMMPIXPASA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACB	32	9606	Homo sapiens
CZRCFAOMWRAFIC-UHFFFAOYSA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACA	31	9606	Homo sapiens
CZRCFAOMWRAFIC-UHFFFAOYSA-N	Acetyl-CoA Carboxylase 1 (ACC1) Inhibitors;Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACB	32	9606	Homo sapiens
RMYKZOLKNAODDC-UHFFFAOYSA-N	Acetyl-CoA Carboxylase 2 (ACC2) Inhibitors	ACACB	32	9606	Homo sapiens
HRWCVUIFMSZDJS-SZMVWBNQSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors	ACE	1636	9606	Homo sapiens
HDACQVRGBOVJII-JBDAPHQKSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors	ACE	1636	9606	Homo sapiens
XPCFTKFZXHTYIP-PMACEKPBSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors	ACE	1636	9606	Homo sapiens
KKBIUAUSZKGNOA-HNAYVOBHSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors;Neprilysin (Enkephalinase, Neutral Endopeptidase, NEP) Inhibitors	ACE	1636	9606	Homo sapiens
KKBIUAUSZKGNOA-HNAYVOBHSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors;Neprilysin (Enkephalinase, Neutral Endopeptidase, NEP) Inhibitors	MME	4311	9606	Homo sapiens
LVRLSYPNFFBYCZ-VGWMRTNUSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors;Neprilysin (Enkephalinase, Neutral Endopeptidase, NEP) Inhibitors	ACE	1636	9606	Homo sapiens
LVRLSYPNFFBYCZ-VGWMRTNUSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors;Neprilysin (Enkephalinase, Neutral Endopeptidase, NEP) Inhibitors	MME	4311	9606	Homo sapiens
RSRUDTPYRBLHEO-UHFFFAOYSA-N	alpha2-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
KTTVZVHKLPCAFP-SFTDATJTSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors;Neprilysin (Enkephalinase, Neutral Endopeptidase, NEP) Inhibitors	ACE	1636	9606	Homo sapiens
KTTVZVHKLPCAFP-SFTDATJTSA-N	Angiotensin-I Converting Enzyme (ACE) Inhibitors;Neprilysin (Enkephalinase, Neutral Endopeptidase, NEP) Inhibitors	MME	4311	9606	Homo sapiens
NTCCRGGIJNDEAB-IRXDYDNUSA-N	Angiotensin-I Converting Enzyme-Related Carboxypeptidase (ACE2) Inhibitors	ACE2	59272	9606	Homo sapiens
ADEBPBSSDYVVLD-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors	ACHE	43	9606	Homo sapiens
ALWKGYPQUAPLQC-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors	ACHE	43	9606	Homo sapiens
HERUZAOANPGYSY-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Norepinephrine Reuptake Inhibitors	ACHE	43	9606	Homo sapiens
YLJREFDVOIBQDA-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Butyrylcholinesterase Inhibitors	ACHE	43	9606	Homo sapiens
YLJREFDVOIBQDA-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Butyrylcholinesterase Inhibitors	BCHE	590	9606	Homo sapiens
YLJREFDVOIBQDA-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Butyrylcholinesterase Inhibitors	CHRNE	1145	9606	Homo sapiens
RKFAZBXYICVSKP-AATRIKPKSA-N	Acetylcholinesterase Inhibitors;HMG-CoA Reductase Inhibitors	ACHE	43	9606	Homo sapiens
RKFAZBXYICVSKP-AATRIKPKSA-N	Acetylcholinesterase Inhibitors;HMG-CoA Reductase Inhibitors	HMGCR	3156	9606	Homo sapiens
RODXRVNMMDRFIK-UHFFFAOYSA-N	Inducible Nitric Oxide Synthase (NOS-2) Inhibitors;Nicotinic Receptor Agonists;Acetylcholinesterase Inhibitors;LDL Antioxidants	ACHE	43	9606	Homo sapiens
RODXRVNMMDRFIK-UHFFFAOYSA-N	Inducible Nitric Oxide Synthase (NOS-2) Inhibitors;Nicotinic Receptor Agonists;Acetylcholinesterase Inhibitors;LDL Antioxidants	NOS2	4843	9606	Homo sapiens
GPTFURBXHJWNHR-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors;Inhibits LPS induced cytokine secretion	ACHE	43	9606	Homo sapiens
GPTFURBXHJWNHR-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors;Inhibits LPS induced cytokine secretion	SLC6A2	6530	9606	Homo sapiens
GPTFURBXHJWNHR-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors;Inhibits LPS induced cytokine secretion	SLC6A4	6532	9606	Homo sapiens
GPTFURBXHJWNHR-UHFFFAOYSA-N	Acetylcholinesterase Inhibitors;Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors;Inhibits LPS induced cytokine secretion	HDAC6	10013	9606	Homo sapiens
YNGFNKUXMJZNCR-UHFFFAOYSA-N	Adenosine A2B Antagonists;Adenosine A3 Antagonists	ADORA2B	136	9606	Homo sapiens
YNGFNKUXMJZNCR-UHFFFAOYSA-N	Adenosine A2B Antagonists;Adenosine A3 Antagonists	ADORA3	140	9606	Homo sapiens
SLMGIUOAZCYKPE-UHFFFAOYSA-N	prostatic acid phosphatase inhibitor	ACP3	55	9606	Homo sapiens
CDOVNWNANFFLFJ-UHFFFAOYSA-N	Activin Receptor Like Kinase 3 (ALK3 BMPR-IA) Inhibitors;Activin Receptor Like Kinase 2 (ALK2 ActR-IA) Inhibitors	ACVR1	90	9606	Homo sapiens
CDOVNWNANFFLFJ-UHFFFAOYSA-N	Activin Receptor Like Kinase 3 (ALK3 BMPR-IA) Inhibitors;Activin Receptor Like Kinase 2 (ALK2 ActR-IA) Inhibitors	BMPR1A	657	9606	Homo sapiens
CDOVNWNANFFLFJ-UHFFFAOYSA-N	Activin Receptor Like Kinase 3 (ALK3 BMPR-IA) Inhibitors;Activin Receptor Like Kinase 2 (ALK2 ActR-IA) Inhibitors	BMPR1B	658	9606	Homo sapiens
FPVKHBSQESCIEP-JQCXWYLXSA-N	Antimetabolites;Adenosine Deaminase Inhibitors;"Antimetabolites;Adenosine Deaminase Inhibitors"	ADA	100	9606	Homo sapiens
FPVKHBSQESCIEP-JQCXWYLXSA-N	Antimetabolites;Adenosine Deaminase Inhibitors;"Antimetabolites;Adenosine Deaminase Inhibitors"	ADAR	103	9606	Homo sapiens
QVNZBDLTUKCPGJ-SHQCIBLASA-N	ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors)	ADAM17	6868	9606	Homo sapiens
KNCYWVRUUBOHGE-RRFJBIMHSA-N	ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors);MMP-13 (Collagenase 3) Inhibitors;MMP-1 (Interstitial Collagenase) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	MMP1	4312	9606	Homo sapiens
KNCYWVRUUBOHGE-RRFJBIMHSA-N	ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors);MMP-13 (Collagenase 3) Inhibitors;MMP-1 (Interstitial Collagenase) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	MMP2	4313	9606	Homo sapiens
KNCYWVRUUBOHGE-RRFJBIMHSA-N	ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors);MMP-13 (Collagenase 3) Inhibitors;MMP-1 (Interstitial Collagenase) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	MMP9	4318	9606	Homo sapiens
KNCYWVRUUBOHGE-RRFJBIMHSA-N	ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors);MMP-13 (Collagenase 3) Inhibitors;MMP-1 (Interstitial Collagenase) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	MMP13	4322	9606	Homo sapiens
KNCYWVRUUBOHGE-RRFJBIMHSA-N	ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors);MMP-13 (Collagenase 3) Inhibitors;MMP-1 (Interstitial Collagenase) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-9 (Gelatinase B) Inhibitors	ADAM17	6868	9606	Homo sapiens
UACUZULRKJKTHE-CZYKHXBRSA-N	Aggrecanase Inhibitors	ADAMTS4	9507	9606	Homo sapiens
UACUZULRKJKTHE-CZYKHXBRSA-N	Aggrecanase Inhibitors	ADAMTS5	11096	9606	Homo sapiens
VXDKQRWTOJFQKH-BJZITVGISA-N	Aggrecanase Inhibitors	ADAMTS4	9507	9606	Homo sapiens
VXDKQRWTOJFQKH-BJZITVGISA-N	Aggrecanase Inhibitors	ADAMTS5	11096	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCY1	107	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCY2	108	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCY3	109	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCY6	112	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCY8	114	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCYAP1	116	9606	Homo sapiens
OHCQJHSOBUTRHG-KGGHGJDLSA-N	Adenylate Cyclase Activators	ADCY4	196883	9606	Homo sapiens
SOJUSNIBPPMLCC-UHFFFAOYSA-N	Adenylate Cyclase Type V Inhibitors	ADCY5	111	9606	Homo sapiens
XOKJUSAYZUAMGJ-WOUKDFQISA-N		ADK	132	9606	Homo sapiens
JUKNQANCSAMREP-DRABBMOASA-N	Adenosine A1 Agonists	ADORA1	134	9606	Homo sapiens
JAKAFSGZUXCHLF-LSCFUAHRSA-N	Adenosine A1 Agonists;ADORA1 agonist	ADORA1	134	9606	Homo sapiens
HWXIGFIVGWUZAO-UHFFFAOYSA-N	Adenosine A1 Antagonists	ADORA1	134	9606	Homo sapiens
BEPGKLOHQTXUHX-UHFFFAOYSA-N	Adenosine A1 Antagonists;Adenosine A2B Antagonists;Adenosine A3 Antagonists;Phosphodiesterase IV Inhibitors;p38 MAPK Inhibitors	ADORA1	134	9606	Homo sapiens
BEPGKLOHQTXUHX-UHFFFAOYSA-N	Adenosine A1 Antagonists;Adenosine A2B Antagonists;Adenosine A3 Antagonists;Phosphodiesterase IV Inhibitors;p38 MAPK Inhibitors	ADORA2B	136	9606	Homo sapiens
BEPGKLOHQTXUHX-UHFFFAOYSA-N	Adenosine A1 Antagonists;Adenosine A2B Antagonists;Adenosine A3 Antagonists;Phosphodiesterase IV Inhibitors;p38 MAPK Inhibitors	ADORA3	140	9606	Homo sapiens
BEPGKLOHQTXUHX-UHFFFAOYSA-N	Adenosine A1 Antagonists;Adenosine A2B Antagonists;Adenosine A3 Antagonists;Phosphodiesterase IV Inhibitors;p38 MAPK Inhibitors	PDE2A	5138	9606	Homo sapiens
BEPGKLOHQTXUHX-UHFFFAOYSA-N	Adenosine A1 Antagonists;Adenosine A2B Antagonists;Adenosine A3 Antagonists;Phosphodiesterase IV Inhibitors;p38 MAPK Inhibitors	MAPK13	5603	9606	Homo sapiens
PAOANWZGLPPROA-RQXXJAGISA-N	Adenosine A2A Agonists	ADORA2A	135	9606	Homo sapiens
ZOTHAEBAWXWVID-HXEFRTELSA-N	Adenosine A2A Agonists	ADORA2A	135	9606	Homo sapiens
IQVRBWUUXZMOPW-PKNBQFBNSA-N	Adenosine A2A Antagonists	ADORA2A	135	9606	Homo sapiens
PWTBZOIUWZOPFT-UHFFFAOYSA-N	Adenosine A2A Antagonists;Adenosine A2B Antagonists	ADORA2A	135	9606	Homo sapiens
PWTBZOIUWZOPFT-UHFFFAOYSA-N	Adenosine A2A Antagonists;Adenosine A2B Antagonists	ADORA2B	136	9606	Homo sapiens
AHJRSKVOELIMOX-RVXWVPLUSA-N	Adenosine A2A Agonists;Adenosine A3 Agonists	ADORA2A	135	9606	Homo sapiens
AHJRSKVOELIMOX-RVXWVPLUSA-N	Adenosine A2A Agonists;Adenosine A3 Agonists	ADORA3	140	9606	Homo sapiens
WBWFIUAVMCNYPG-BQYQJAHWSA-N	Adenosine A2A Antagonists;MAO-B Inhibitors	ADORA2A	135	9606	Homo sapiens
WBWFIUAVMCNYPG-BQYQJAHWSA-N	Adenosine A2A Antagonists;MAO-B Inhibitors	MAOB	4129	9606	Homo sapiens
ZTYHZMAZUWOXNC-UHFFFAOYSA-N	Adenosine A2B Agonists	ADORA2B	136	9606	Homo sapiens
PUYWDEYOTNGQIY-UHFFFAOYSA-N	Adenosine A2B Antagonists	ADORA2B	136	9606	Homo sapiens
AJBBEYXFRYFVNM-UHFFFAOYSA-N	Adenosine A2B Antagonists	ADORA2B	136	9606	Homo sapiens
MOBYSLOKLMGQHM-UHFFFAOYSA-N	Adenosine A2B Antagonists;Adenosine A3 Antagonists	ADORA2B	136	9606	Homo sapiens
MOBYSLOKLMGQHM-UHFFFAOYSA-N	Adenosine A2B Antagonists;Adenosine A3 Antagonists	ADORA3	140	9606	Homo sapiens
IPSYPUKKXMNCNQ-PFHKOEEOSA-N	Adenosine A3 Agonists	ADORA3	140	9606	Homo sapiens
BMSOUOUGKACGBB-UHFFFAOYSA-N	Adenosine A3 Antagonists	ADORA3	140	9606	Homo sapiens
ZFLJHSQHILSNCM-UHFFFAOYSA-N	Aurora-B (ARK2) Kinase Inhibitors;Antimitotic Drugs;Aurora-A (ARK1) Kinase Inhibitors;Adenosine A3 Antagonists;Differentiation Inhibitors	ADORA3	140	9606	Homo sapiens
ZFLJHSQHILSNCM-UHFFFAOYSA-N	Aurora-B (ARK2) Kinase Inhibitors;Antimitotic Drugs;Aurora-A (ARK1) Kinase Inhibitors;Adenosine A3 Antagonists;Differentiation Inhibitors	AURKA	6790	9606	Homo sapiens
ZFLJHSQHILSNCM-UHFFFAOYSA-N	Aurora-B (ARK2) Kinase Inhibitors;Antimitotic Drugs;Aurora-A (ARK1) Kinase Inhibitors;Adenosine A3 Antagonists;Differentiation Inhibitors	AURKB	9212	9606	Homo sapiens
OAGYIOQZUSMRQV-UHFFFAOYSA-N	Inhibitors of Signal Transduction Pathways;Adenosine A3 Antagonists;p38 MAPK Inhibitors;TNF-alpha Production Inhibitors	ADORA3	140	9606	Homo sapiens
OAGYIOQZUSMRQV-UHFFFAOYSA-N	Inhibitors of Signal Transduction Pathways;Adenosine A3 Antagonists;p38 MAPK Inhibitors;TNF-alpha Production Inhibitors	MAPK13	5603	9606	Homo sapiens
SONNWYBIRXJNDC-VIFPVBQESA-N	alpha1A-Adrenoceptor Ligands;alpha1-Adrenoceptor Agonists	ADRA1A	148	9606	Homo sapiens
DRHKJLXJIQTDTD-OAHLLOKOSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
DRHKJLXJIQTDTD-OAHLLOKOSA-N	alpha1-Adrenoceptor Antagonists	ADRA1A	148	9606	Homo sapiens
WYWIFABBXFUGLM-UHFFFAOYSA-N	alpha1A-Adrenoceptor Agonists;alpha2A(2D)-Adrenoceptor Agonists	ADRA1B	147	9606	Homo sapiens
WYWIFABBXFUGLM-UHFFFAOYSA-N	alpha1A-Adrenoceptor Agonists;alpha2A(2D)-Adrenoceptor Agonists	ADRA1A	148	9606	Homo sapiens
WYWIFABBXFUGLM-UHFFFAOYSA-N	alpha1A-Adrenoceptor Agonists;alpha2A(2D)-Adrenoceptor Agonists	ADRA2A	150	9606	Homo sapiens
WYWIFABBXFUGLM-UHFFFAOYSA-N	alpha1A-Adrenoceptor Agonists;alpha2A(2D)-Adrenoceptor Agonists	HTR1E	3354	9606	Homo sapiens
TZJUVVIWVWFLCD-UHFFFAOYSA-N	HTR1A agonist;5-HT1A Receptor Agonists;ADRA1B gene modulator	ADRA1B	147	9606	Homo sapiens
TZJUVVIWVWFLCD-UHFFFAOYSA-N	HTR1A agonist;5-HT1A Receptor Agonists;ADRA1B gene modulator	HTR1A	3350	9606	Homo sapiens
CMDFESOYJXRUSW-UHFFFAOYSA-N	5-HT1A Receptor Antagonists;ADRA1B gene modulator	ADRA1B	147	9606	Homo sapiens
CMDFESOYJXRUSW-UHFFFAOYSA-N	5-HT1A Receptor Antagonists;ADRA1B gene modulator	HTR1A	3350	9606	Homo sapiens
UMTDAKAAYOXIKU-UHFFFAOYSA-N	5-HT1A Receptor Antagonists;ADRA1B gene modulator	ADRA1B	147	9606	Homo sapiens
UMTDAKAAYOXIKU-UHFFFAOYSA-N	5-HT1A Receptor Antagonists;ADRA1B gene modulator	HTR1A	3350	9606	Homo sapiens
LPPRLWFUMJHAKF-UHFFFAOYSA-N	ADRA1B gene modulator;5-HT1A Receptor Antagonists	ADRA1B	147	9606	Homo sapiens
LPPRLWFUMJHAKF-UHFFFAOYSA-N	ADRA1B gene modulator;5-HT1A Receptor Antagonists	HTR1A	3350	9606	Homo sapiens
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	5-HT1A Receptor Antagonists;alpha1D-Adrenoceptor Antagonists	ADRA1D	146	9606	Homo sapiens
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	5-HT1A Receptor Antagonists;alpha1D-Adrenoceptor Antagonists	HTR1A	3350	9606	Homo sapiens
YVWGGGGMRDLOGA-GOSISDBHSA-N	ADRA1B gene modulator;5-HT7 Antagonists	HTR7	3363	9606	Homo sapiens
YVWGGGGMRDLOGA-GOSISDBHSA-N	ADRA1B gene modulator;5-HT7 Antagonists	ADRA1B	147	9606	Homo sapiens
HIHZDNKKIUQQSC-UHFFFAOYSA-N	alpha1A-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
WNMJYKCGWZFFKR-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
ICMGLRUYEQNHPF-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
GYSZUJHYXCZAKI-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
QAUVAHYHKLRJCQ-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
ANZIISNSHPKVRV-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
RUZYUOTYCVRMRZ-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists;Apoptosis Inducers	ADRA1D	146	9606	Homo sapiens
RUZYUOTYCVRMRZ-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists;Apoptosis Inducers	ADRA1B	147	9606	Homo sapiens
RUZYUOTYCVRMRZ-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists;Apoptosis Inducers	ADRA1A	148	9606	Homo sapiens
IEJXVRYNEISIKR-UHFFFAOYSA-N	alpha2-Adrenoceptor Agonists	ADRA1A	148	9606	Homo sapiens
IEJXVRYNEISIKR-UHFFFAOYSA-N	alpha2-Adrenoceptor Agonists	ADRA2A	150	9606	Homo sapiens
MRBDMNSDAVCSSF-UHFFFAOYSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
PZZOEXPDTYIBPI-UHFFFAOYSA-N	ADRA1A antagonist;ADRA1B antagonist;ADRA1D antagonist;alpha-Adrenoceptor Antagonists	ADRA1D	146	9606	Homo sapiens
PZZOEXPDTYIBPI-UHFFFAOYSA-N	ADRA1A antagonist;ADRA1B antagonist;ADRA1D antagonist;alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
PZZOEXPDTYIBPI-UHFFFAOYSA-N	ADRA1A antagonist;ADRA1B antagonist;ADRA1D antagonist;alpha-Adrenoceptor Antagonists	ADRA1A	148	9606	Homo sapiens
DHMLNZRDVQLQBB-UHFFFAOYSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
DSQVFZCPRRLZSA-UHFFFAOYSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
QZVCTJOXCFMACW-UHFFFAOYSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
BLGXFZZNTVWLAY-DIRVCLHFSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
SFLSHLFXELFNJZ-UHFFFAOYSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
UCTWMZQNUQWSLP-UHFFFAOYSA-N	alpha-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
HDOZVRUNCMBHFH-UHFFFAOYSA-N	Adrenergic receptor modulator;Dopamine D2 Antagonists;Serotonin Antagonists	ADRA1B	147	9606	Homo sapiens
HDOZVRUNCMBHFH-UHFFFAOYSA-N	Adrenergic receptor modulator;Dopamine D2 Antagonists;Serotonin Antagonists	HTR1E	3354	9606	Homo sapiens
HDOZVRUNCMBHFH-UHFFFAOYSA-N	Adrenergic receptor modulator;Dopamine D2 Antagonists;Serotonin Antagonists	HTR1F	3355	9606	Homo sapiens
GZKLJWGUPQBVJQ-UHFFFAOYSA-N	5-HT2A Antagonists;Dopamine D2 Antagonists	ADRA1B	147	9606	Homo sapiens
GZKLJWGUPQBVJQ-UHFFFAOYSA-N	5-HT2A Antagonists;Dopamine D2 Antagonists	HTR1E	3354	9606	Homo sapiens
GZKLJWGUPQBVJQ-UHFFFAOYSA-N	5-HT2A Antagonists;Dopamine D2 Antagonists	HTR1F	3355	9606	Homo sapiens
JXZZEXZZKAWDSP-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
JXZZEXZZKAWDSP-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1E	3354	9606	Homo sapiens
JXZZEXZZKAWDSP-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1F	3355	9606	Homo sapiens
VVSOHUNZJUMVHS-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
VVSOHUNZJUMVHS-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1E	3354	9606	Homo sapiens
VVSOHUNZJUMVHS-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1F	3355	9606	Homo sapiens
URKOMYMAXPYINW-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
URKOMYMAXPYINW-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1E	3354	9606	Homo sapiens
URKOMYMAXPYINW-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1F	3355	9606	Homo sapiens
ZFZPJDFBJFHYIV-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
ZFZPJDFBJFHYIV-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1E	3354	9606	Homo sapiens
ZFZPJDFBJFHYIV-UHFFFAOYSA-N	alpha1-Adrenoceptor Antagonists	HTR1F	3355	9606	Homo sapiens
VCKUSRYTPJJLNI-UHFFFAOYSA-N	PGK1 activator;alpha1-Adrenoceptor Antagonists	ADRA1D	146	9606	Homo sapiens
VCKUSRYTPJJLNI-UHFFFAOYSA-N	PGK1 activator;alpha1-Adrenoceptor Antagonists	ADRA1B	147	9606	Homo sapiens
VCKUSRYTPJJLNI-UHFFFAOYSA-N	PGK1 activator;alpha1-Adrenoceptor Antagonists	ADRA1A	148	9606	Homo sapiens
