cmpd_sample_id	inchi_key	smiles	cas_number	moa
AC-53-HJ29	AMLYAMJWYAIXIA-VWNVYAMZSA-N	CC(C)[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C	188968-51-6	Integrin binder;Integrin alphavbeta3 (Vitronectin) Antagonists;Integrin alphavbeta5 Antagonists;Integrin binder;Integrin alphavbeta3 (Vitronectin) Antagonists;Integrin alphavbeta5 Antagonists
QA-58-CX23	AMQMTWPTOJKPBV-UHFFFAOYSA-N	O=C(NO)c1cnc(NCC2CCCN(S(=O)(=O)c3ccc4ccccc4c3)C2)nc1		
CB-06-FE89	AMSOPBXQXSAAAC-PLZPTFKGSA-N	C[C@]12O[C@H](C[C@]1(O)C(=O)O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O		
MC-51-BT07	ANDGGVOPIJEHOF-UHFFFAOYSA-N	O=C(c1ccc2nccnc2c1)N1CCCCC1	154235-83-3	AMPA Receptor Modulators
BB-53-SW55	ANGKOCUUWGHLCE-UHFFFAOYSA-N	C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1	13283-82-4	Muscarinic Antagonists
HA-83-HZ77	ANJTVLIZGCUXLD-DTWKUNHWSA-N	O=c1cccc2n1C[C@@H]1CNC[C@H]2C1	115051-74-6	Nicotinic alpha4beta2 Partial Agonists
CF-92-QS83	ANMLJLFWUCQGKZ-UHFFFAOYSA-N	O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21	66898-62-2	Calcium-activated Chloride Channels 1 Blockers;Mucin Production, Inhibitors;Calcium-activated Chloride Channels 1 Blockers;Mucin Production, Inhibitors
BE-10-NK39	ANNRUWYFVIGKHA-UHFFFAOYSA-N	CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12	195055-03-9	CRF1 Antagonists
GC-09-EG26	ANRUJJLGVODXIK-UHFFFAOYSA-N	NCCC(=O)NCCc1c[nH]cn1	56897-53-1	HRH3 antagonist
AC-91-AV48	ANYJUPCHANVRRC-DRGJWEBESA-N	Cn1nnc(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)Cc2cc3cc(F)c(F)cc3nc2N2CCC[C@@H]2[C@H]2CC[C@H](C(=O)O)CC2)n1		
EB-44-GM58	ANZIISNSHPKVRV-UHFFFAOYSA-N	COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2	90402-40-7	alpha1-Adrenoceptor Antagonists
CD-35-BD44	AOAQQNHWPKBKKP-LOSJGSFVSA-N	CCn1cnc2c(Nc3ccc(S(=O)(=O)N4CCN(c5ccccc5)CC4)cc3)nc(N[C@@H]3CCCC[C@@H]3C(N)=O)nc21		
BF-19-KU00	AOCCBINRVIKJHY-UHFFFAOYSA-N	CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O	61422-45-5	Pyrimidine Antagonists;Thymidylate Synthase Inhibitors
AD-09-TD34	AOJMWYPUZRQUTK-PWRODBHTSA-N	CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)C1	1093954-96-1	Renin Inhibitors
HE-94-WM93	AOPOCGPBAIARAV-OTBJXLELSA-N	CC[C@@H](O)/C=C/C=C\\C[C@@H](O)/C=C/C=C/C=C\\[C@@H](O)CCCC(=O)O	1309610-43-2	Leukotriene BLT1 Receptor Ligands;Chemokine-like Receptor 1 (CMKLR1, CHEMR23) Ligands
SB-09-JU93	AOUZPXZGMZUQQS-YPAWHYETSA-N	CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](Cc1ccccc1)C(N)=O	1809784-29-9	GADD45Beta/ MKK7 complex disruptor
EB-19-SM10	AOXOYUCWJCCUDO-CMDGGOBGSA-N	O=C(/C=C/c1cccc2ccccc12)NO		Histone Deacetylase 8 (HDAC8) Inhibitors
FB-42-IV40	AOZLMMDVJOGGEQ-UHFFFAOYSA-N	COc1ccc(S(=O)(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)c(CN3CCCCC3)s2)cc1OC		
YA-52-FO46	APARDBNFWVLXJI-UHFFFAOYSA-N	COc1cc(CN(CC(=O)NCc2ccccc2Cl)S(=O)(=O)c2ccc(CN3CCN(C)CC3)cc2)ccc1OCC(C)C	1119103-46-6	BDKRB1 antagonist;Non-Opioid Analgesics
AA-67-JI21	APJYDQYYACXCRM-UHFFFAOYSA-N	NCCc1c[nH]c2ccccc12		
FC-22-ZV65	APQPRKLAWCIJEK-UHFFFAOYSA-N	NCCSSCCN	101418-33-1	Tissue Transglutaminase (TGM2) Inhibitors
AA-59-HG56	AQCHWTWZEMGIFD-UHFFFAOYSA-N	Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	17560-51-9	Carbonic Anhydrase Type VII Inhibitors
FA-43-XS35	AQCULNMHTOBDQM-UHFFFAOYSA-N	CS(=O)(=O)Cc1noc(-c2ccc(C(=O)C(F)(F)F)s2)n1		Histone Deacetylase 6 (HDAC6) Inhibitors;Histone Deacetylase 4 (HDAC4) Inhibitors
CC-15-MK46	AQFFXPQJLZFABJ-UHFFFAOYSA-N	CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1	33458-93-4	PTGER2 antagonist
AA-70-DH87	AQGNHMOJWBZFQQ-UHFFFAOYSA-N	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1	252917-06-9	Glycogen Synthase Kinase 3 (GSK-3) Inhibitors
PE-39-HL72	AQMPIDSGLFVVPL-UHFFFAOYSA-N	COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cccc4ccccc34)CC2)C1=O	250685-44-0	OPRL1 (Nociceptin Receptor) agonist
S0-EE-XMWH	AQTPWCUIYUOEMG-INIZCTEOSA-N	O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1	1332331-08-4	FAS inhibitor
DD-41-AE67	ARAIBEBZBOPLMB-UFGQHTETSA-N	CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N	139110-80-8	inhibitor of neuraminidase and Sialidase
KE-74-EB71	ARIWANIATODDMH-UHFFFAOYSA-N	CCCCCCCCCCCC(=O)OCC(O)CO		
AD-10-TH32	ARJCBSRIPGJMAD-LLVKDONJSA-N	NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1	348622-88-8	Inhibitor of the BMP1/TLL1/TLL2 family of Proteases
FB-60-JQ38	ASGIQUHBAVIOTI-UHFFFAOYSA-N	CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1	138356-08-8	sigma Receptor Antagonists
DA-76-NE84	ASKREEJRSDOYKI-MMZGTNPYSA-N	C/C(=N\\OCCO)c1ccc2nnc([C@@H](C)c3c(F)cc4ncccc4c3F)n2n1	1268260-39-4	HGFR (MET;c-Met) Inhibitors
ED-84-WW97	ASNFTDCKZKHJSW-UWTATZPHSA-N	N[C@H](Cn1oc(=O)[nH]c1=O)C(=O)O		GRM1 agonist;GRM5 agonist
AD-93-VC77	ASUHOMGTZLJQAK-UHFFFAOYSA-N	O=C(O)CCCSc1nc2ccccc2n1Cc1cccc2ccccc12	351520-39-3	Known Chymase inhibitor
EB-70-JQ38	ASXVEBPEZMSPHB-PKHIMPSTSA-N	CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF		
UE-20-KA68	ASXVEBPEZMSPHB-YJBOKZPZSA-N	C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF	105637-38-5	Cathepsin B Inhibitors
HC-14-FM48	ATASNKKKUMVJNW-CYBMUJFWSA-N	C[C@@H](c1c(F)cc2ncccc2c1F)c1cnc2ccc(-c3cnn(CCO)c3)nn12	1185765-63-2	HGFR (MET;c-Met) Inhibitors
EC-09-DC91	ATEBXHFBFRCZMA-VXTBVIBXSA-N	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\\C=C\\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O	72559-06-9	DNA-Directed RNA Polymerase Inhibitors
S0-EE-X7LX	ATENFOTVOKHAOY-CQSZACIVSA-N	CC(C)Oc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3[C@H](C)CO)n1)C2		ASK1
GB-31-HY20	ATHGHQPFGPMSJY-UHFFFAOYSA-N	NCCCCNCCCN	1122077-27-3	Protein tyrosine phophatase N-like stimulator;Drugs Acting on NMDA Receptors
DD-38-MZ39	ATLZEZGQPAJHJZ-UHFFFAOYSA-N	CC(C)(C)c1ccc(Nc2ncc(-c3ccc4ncncc4c3)c3ccccc23)cc1		
AE-00-DK14	ATMHFQDWDFHUDF-TXLWKQMCSA-N	CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)N[C@@H]1CCCCNC1=O)Cc1ccc(Cl)cc1		Tachykinin NK1 Antagonists;Tachykinin NK2 Antagonists
DF-45-GA42	ATQMRMGXINTJHV-UHFFFAOYSA-N	Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1	180083-23-2	HTR1B antagonist
ME-31-RM40	ATSUJKLLCSXMLV-BUHFOSPRSA-N	O=C(/C=C/c1ccc(CNCCn2c3ccccc3c3ccccc32)cc1)NO		Histone Deacetylase (HDAC) Inhibitors
GC-04-UF36	AUGQEEXBDZWUJY-NMAPUUFXSA-N	CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2	109547-11-7	Apoptosis Inducers;Translation inhibitor;SGLT-1 expression Inhibitors
EF-33-QP63	AUJDLGWTNPBCBU-UHFFFAOYSA-N	Cc1sc2ncnc(Nc3cccc(C(=O)O)c3)c2c1-c1ccccc1		Protein kinase CK2 inhibition
QF-55-QV81	AUJYBYKYNPGFMV-UHFFFAOYSA-N	CC(Sc1nc(-c2ccccc2)c(C#N)c(=O)[nH]1)C(=O)O		
FD-00-QG34	AUMDBEHGJRZSOO-UHFFFAOYSA-N	Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1	1188296-52-7	Casein Kinase CK1epsilon Inhibitors
EC-26-KB37	AURFZBICLPNKBZ-FZCSVUEKSA-N	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	516-55-2	GABA(A) Receptor Antagonists;11-beta-Hydroxysteroid Dehydrogenase Type 1 (11beta-HSD1) Inhibitors
BC-65-QR83	AURFZBICLPNKBZ-YZRLXODZSA-N	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	110350-90-8	GABA(A) Receptor Modulators
BE-79-QU25	AUVVAXYIELKVAI-CKBKHPSWSA-N	CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21	101077-19-4	Translation inhibitor
AA-94-OG89	AUYYCJSJGJYCDS-GFCCVEGCSA-N	N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	327-86-6	
BF-59-OR93	AUYYCJSJGJYCDS-LBPRGKRZSA-N	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	20196-64-9	Thyroid hormone receptor alpha agonist;Hormone replacement agent
BC-20-WA90	AVHFGSYJGSZHIC-UHFFFAOYSA-N	O=C(Nc1cc(C(F)F)ns1)Nc1cc(Cl)ncc1CO		ATPase SMARCA2, SMARCA4 Inhibitor
XD-27-EB72	AVNQVPDWFUNVON-MEMLXQNLSA-N	CCN(c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1		PRC2/EZH2
MD-70-GS72	AVZCPICCWKMZDT-UHFFFAOYSA-N	O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1		
AF-11-IL39	AWDORCFLUJZUQS-ZDUSSCGKSA-N	Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12	451462-58-1	ROCK gene inhibitor;PKC Kinase nhibitor
AD-30-SU93	AWHNHDGHHNGACT-UHFFFAOYSA-N	CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1	3527-47-7	Dopamine D2 Receptor Ligands;Dopamine D4 Receptor Ligands;Dopamine D1 Receptor Ligands;Dopamine D3 Receptor Ligands;5-HT2A Receptor Ligands
CC-90-NK44	AWIVHRPYFSSVOG-UHFFFAOYSA-N	Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1	1262888-28-7	Autophagy Agonist;Phosphodiesterase V (PDE5A) Inhibitors
FF-34-KW62	AWNGTXBLNYSBDK-UHFFFAOYSA-N	CCN(CC)C1CCN(c2cccc(-c3cnn4c(N)c(-c5cccc(Cl)c5)c(C)nc34)c2)CC1		
TE-16-VT54	AWOPBSAJHCUSAS-UHFFFAOYSA-N	CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1	1469924-27-3	Patatin like phospholipase protein inhibitor
AB-43-XJ34	AWUGZGWYVVYYIP-ZDUSSCGKSA-N	Cc1cn2cc(-c3cc4ccc(N5CCN[C@@H](C)C5)cc4oc3=O)nc2c(C)n1	1446310-67-3	splicing modulator
JE-04-LS32	AWZFCQRICMFIES-AATRIKPKSA-N	O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12		
BE-66-GV20	AXKPFOAXAHJUAG-UHFFFAOYSA-N	NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	1893-33-0	5-HT2 Antagonists;Dopamine D2 Antagonists
S0-EE-Y6Y9	AXLYOAXOIGRBKX-UHFFFAOYSA-N	CCN1CCC(Nc2c3c(nc4cc(Cl)ccc24)CCCC3)CC1		
BB-21-KE77	AXRCEOKUDYDWLF-UHFFFAOYSA-N	Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21	170364-57-5	Inhibitors of Signal Transduction Pathways;Protein Kinase PKC beta Inhibitors;Angiogenesis Inhibitors
FC-67-SZ42	AXUZQJFHDNNPFG-UXBLZVDNSA-N	CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	115103-85-0	Leukotriene CysLT1 (LTD4) Antagonists;Leukotriene Synthesis Inhibitors
RA-89-RR01	AYOUDDAETNMCBW-GSHUGGBRSA-N	CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21	1401066-79-2	gamma secretase inhibitor;Gamma-secretase inhibitor
BC-55-CK01	AYQKIBOBFAZBCX-UHFFFAOYSA-N	C1=C(c2cc3ccccc3o2)C2CCN1CC2	154183-31-0	Muscarinic M1 Agonists
BE-17-CS60	AYUNIORJHRXIBJ-TXHRRWQRSA-N	C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\\C=C(/C)C(=O)NC(=CC1=O)C2=O	106-95-6	CHK1 Expression Inhibitors;Inhibitors of Signal Transduction Pathways;Heat Shock Protein 90 (hsp90) Inhibitors
IA-65-QX27	AYYCFGDXLUPJAQ-UHFFFAOYSA-N	COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1	1348935-37-4	5-HT1A Receptor Antagonists;alpha1D-Adrenoceptor Antagonists
GC-02-TV70	AZAANWYREOQRFB-SETSBSEESA-N	O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21	957116-20-0	highly potent calcitonin gene-related peptide (CGRP) receptor antagonist;CGRP antagonist;highly potent calcitonin gene-related peptide (CGRP) receptor antagonist;CGRP antagonist
OB-01-DJ93	AZEXWHKOMMASPA-UHFFFAOYSA-N	Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1	1037309-45-7	Phosphodiesterase 10A Inhibitors
JD-50-EC04	AZGIWMKLPRJOPT-UHFFFAOYSA-N	Cc1nc2c(-c3cccc(N4CCN(C)CC4)c3)cnn2c(N)c1-c1ccc(F)cc1		Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;EphB4 Inhibitors;Src Kinase Inhibitors;Inhibitors of Signal Transduction Pathways;Abl Kinase Inhibitors;EphB4 Inhibitors
JD-70-IC84	AZKVWQKMDGGDSV-BCMRRPTOSA-N	COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12	1202641-87-9	UCP2 inhibitor;Apoptosis Inhibitors;Non-Steroidal Antiinflammatory Drugs;Free Radical Scavengers
FB-99-SM50	AZLAIMCFUUYCHB-UHFFFAOYSA-N	N#Cc1nccc(Oc2cccc(OCc3ccc(CN)cc3)c2)n1		
CE-21-UO81	AZLAMPLFUDZOPO-HSZRJFAPSA-N	CN(C(=O)c1cccc2ccccc12)[C@H](CCNC(=O)c1ccccn1)Cc1ccc(F)cc1	1238070-47-7	Orexin OX-1 Antagonists;Orexin OX-2 Antagonists
VE-46-XV53	AZNNFRBTUPHBIE-KSWRQPAISA-N	CCOC(=O)[C@@H]1C[C@H]2C[C@@H](CN3CC(F)(F)C[C@H]3C(=O)OCC)CC[C@H]2CN1		
KA-82-CN45	AZSXOQSYRMGNPE-VXKWHMMOSA-N	O=C(CF)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1		m-Calpain (Calpain-2) Inhibitors;Cathepsin B Inhibitors;Cathepsin L Inhibitors
IC-76-JU42	AZXXGVPWWKWGAE-IYARVYRRSA-N	Cn1nnc(-c2ccc3c(c2)[nH]c2nc(Cc4ccccc4)nc(N[C@H]4CC[C@H](N)CC4)c23)n1		
LE-65-RW44	AZYDQCGCBQYFSE-LBPRGKRZSA-N	CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1	1103523-24-5	Free Fatty Acid Receptor 2 (FFAR2|  GPR43) Agonists
GA-51-DD14	AZZRFSWIWLKNLQ-UHFFFAOYSA-N	COc1ccc(/N=C(\\N)Nc2ccc3c4c(cccc24)CC3)c2ccccc12		
BC-62-RZ55	BAALMEGRQMMBJQ-UHFFFAOYSA-O	CCc1ccc2c3[nH]c4ccccc4c3cc[n+]2c1	6784-38-9	DNA-Intercalating Drugs;5-HT Reuptake Inhibitors;Acetylcholinesterase Inhibitors;DNA-Intercalating Drugs;5-HT Reuptake Inhibitors;Acetylcholinesterase Inhibitors
FE-09-JD34	BAQOPDGRUNKWLM-KRWDZBQOSA-N	COc1nc(N)nc(Nc2cc(S(N)(=O)=O)ccc2N[C@@H](c2cccc3c2OC(F)(F)O3)c2ncccc2Cl)n1		
AD-19-GH34	BASFYRLYJAZPPL-UONOGXRCSA-N	c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1	1431367-51-9	KDM1A/B
LD-14-PB06	BAWKQIKBNVOTQP-UHFFFAOYSA-N	c1ccc(-n2cnc3cnc4ccc(-c5cccc(N6CCNCC6)c5)cc4c32)cc1		RET inhibitor
KB-65-GP42	BBFVLRHCOLVFKU-UHFFFAOYSA-N	N#Cc1cnc(Nc2ccc(S(N)(=O)=O)cc2)nc1N		CDK2 Inhibitors
BE-41-UE67	BBLGCDSLCDDALX-LKGBESRRSA-N	C/C=C(\\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C	19855-42-6	NADH oxidase inhibitors;Electron transport chain inhibitor
DD-96-DE39	BBMWKHMUUHQRIO-GFCCVEGCSA-N	NC(=O)c1cnc2ccc(N3CC(F)(F)C[C@@H]3c3cccc(F)c3)nn12		
ZB-12-BE52	BBRSCGBAIAKATH-UHFFFAOYSA-N	O=C(O)c1cc2cc(O)ccc2n1Cc1ccc(Cl)c(Cl)c1		Chemokine CCR2B Receptor Antagonists
GD-09-QJ83	BBTFKAOFCSOZMB-UHFFFAOYSA-N	CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1	947620-48-6	PDE4 inhibitor for topical application
NF-24-NB76	BBTMSQSMAGSWCB-UHFFFAOYSA-N	CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1	1262855-87-7	beta-Secretase 1 (BACE1) Inhibitors;beta-Secretase 2 (BACE2) Inhibitors
CC-70-BD07	BCEHBSKCWLPMDN-QFYYESIMSA-N	C[C@@H](c1ncncc1F)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F		
DA-80-IV36	BCFGMOOMADDAQU-UHFFFAOYSA-N	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	1092929-10-6	EGFR (HER1;erbB1) Inhibitors;HER2 (erbB2) Inhibitors;Inhibitors of Signal Transduction Pathways
SB-16-SI72	BCGHHRAUZWOTNH-XNIJJKJLSA-N	CO[C@@H]1[C@@H]2OP(=O)(O)OC[C@H]2O[C@H]1n1c(Sc2ccc(Cl)cc2)nc2c(N)ncnc21	634207-53-7	Activator of Epac;PDE2A Inhibitor;RAPGEF3 activator
OA-73-DX11	BCGWQEUPMDMJNV-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2CCc2ccccc21	113-52-0	5-HT Reuptake Inhibitors;Sodium Channel  Blockers;Norepinephrine Reuptake Inhibitors
KA-71-CQ25	BCWCEHMHCDCJAD-UHFFFAOYSA-N	Cc1ccc(C(=O)C(=O)c2ccc(C)cc2)cc1	3457-48-5	Carboxylesterase Inhibitors
DD-89-HG56	BDGKKHWJYBQRIE-HHHXNRCGSA-N	Cc1c(C(=O)N2CCN(C(=O)c3ccc(Br)cc3)[C@@H](c3ccc(Cl)cc3)C2)cnn1-c1cccc(C#N)c1		
EC-70-XX20	BDILTKLWRMFCFO-UHFFFAOYSA-N	CCCn1c(-c2cnc(Nc3ccc(C)nc3)nc2)nc2cccc(Cl)c21	1072930-28-9	mgluR5 Antagonists
BD-62-ZF67	BDSYKGHYMJNPAB-LICBFIPMSA-N	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	66852-54-8	Antiinflammatory Drugs
AB-63-UX23	BDVFVCGFMNCYPV-UHFFFAOYSA-N	CC1CNCCN1S(=O)(=O)c1cccc2cnccc12		
GF-16-RR50	BDYDINKSILYBOL-WMZHIEFXSA-N	COc1cc(C(=O)N2CC[C@@H](O)[C@@H](N)C2)cc2nc(-c3cc4ccccc4n3CC3CC3)n(C)c12	1652591-81-5	PAD4 (Protein-arginine deiminase type-4) substrate competitive reversible inhibitor
BE-49-AQ65	BDYHNCZIGYIOGJ-DUXPYHPUSA-N	C/C(=C\\C(N)C(=O)O)CP(=O)(O)O	127910-31-0	Glutamate Ionotropic Antagonists;NMDA Antagonists
GD-85-ST07	BDYHNCZIGYIOGJ-FYTLMZHYSA-N	C/C(=C\\[C@H](N)C(=O)O)CP(=O)(O)O		
AD-11-VE17	BDYHNCZIGYIOGJ-RQOWECAXSA-N	C/C(=C/C(N)C(=O)O)CP(=O)(O)O		Kainate receptor antagonist
IA-77-NA41	BEENXQCDTFXZSE-UHFFFAOYSA-N	CCN(CC)Cc1ccc(Cc2cc3cnc(C#N)nc3n2CC(C)(C)C)cc1		Cathepsin K Inhibitors
S0-EE-Y4UM	BEKCHDAUQRKKOP-QFIPXVFZSA-N	Cc1ccccc1Cn1c(=N)n(C[C@H](O)c2ccc(Cl)c(Cl)c2)c2ccccc21		small-molecule antogonist of CBX7ChD binding to H3K27me3 when the protein is bound to RNA
BB-62-SZ35	BEKCHDAUQRKKOP-UHFFFAOYSA-N	Cc1ccccc1Cn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21		
CA-44-LT45	BEPGKLOHQTXUHX-UHFFFAOYSA-N	Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1	252198-68-8	Adenosine A1 Antagonists;Adenosine A2B Antagonists;Adenosine A3 Antagonists;Phosphodiesterase IV Inhibitors;p38 MAPK Inhibitors
AA-86-YV75	BERLXWPRSBJFHO-UHFFFAOYSA-N	Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1	1608481-61-3	Activin Receptor Like Kinase 5 (ALK5;TbetaR-I) Inhibitors
AD-31-GO06	BEXBLQHZZOBULC-UHFFFAOYSA-N	CN(C)CCCn1c(=S)[nH]c2cc(Cl)ccc2c1=O		
CE-09-ZT22	BFPYWIDHMRZLRN-SLHNCBLASA-N	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C	1050678-65-3	Estrogen Receptor (ER) Agonists
BA-06-RE84	BFRCLEOOZWHYRB-UHFFFAOYSA-N	N#Cc1c(N2CCN(C(=O)c3cccs3)CC2)c2ccccc2n(CC(=O)c2ccccc2)c1=O		Macrophage Migration Inhibitory Factor (MIF) Inhibitors
AB-97-BI36	BFRIBJACCUKTCE-UHFFFAOYSA-N	CN(C)c1ccc(NC(=O)CCCCCCC(=O)NO)cc1		
BB-10-PR06	BFTKDWYIRJGJCA-CYBMUJFWSA-N	C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1		dual CBP/EP300 inhibitor
GA-94-MC54	BFTWJXMKBNDLCI-UHFFFAOYSA-N	N#Cc1c(N2CCCNCC2)n(CC=C(Cl)Cl)c2c(=O)n(Cc3nccc4ccccc34)cnc12		Autophagy agonist
KC-99-BS89	BFUSHSDZIILEJV-UHFFFAOYSA-N	NCc1c(-c2ccc(Cl)cc2Cl)cn2c(N3CC[S+]([O-])CC3)cnc2c1N		
FB-19-ZG81	BFXLAXBXCXOWNH-UHFFFAOYSA-N	O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1	136402-17-0	Phosphopantetheine Adenylyltransferase (PPAT) Inhibitors
CE-19-PD79	BGDKAVGWHJFAGW-UHFFFAOYSA-N	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	1508-75-4	CHRM4 antagonist;Anticholinergics;CHRM4 Antagonists
HC-43-CV47	BGEBZHIAGXMEMV-UHFFFAOYSA-N	COc1c2ccoc2cc2oc(=O)ccc12		
EF-83-OP68	BGFHMYJZJZLMHW-UHFFFAOYSA-N	CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(-c3csc4ccccc34)nc21	1227633-49-9	Stem cell expansion;Aryl hydrocarbon receptor antagonist
